,QQQ_intraday_net,SPY_overnight_net,QQQ_overnight_net,SPY_buyhold,QQQ_overnight_gross,QQQ_buyhold
2021-08-02 20:00:00,155864.2177,216913.0558,371992.6786,397388.1981,441315.5319,816077.6032
2021-08-03 20:00:00,156513.5573,217328.5116,372657.664,400621.1376,442126.5067,821024.2064
2021-08-04 20:00:00,156744.6966,216662.4328,372608.5528,398650.4975,442090.3468,822210.4958
2021-08-05 20:00:00,157332.7335,217263.6126,373533.2609,401175.0963,443209.5934,827425.6928
2021-08-06 20:00:00,157145.5314,217444.5568,372302.0435,401838.0306,441770.8737,823799.676
2021-08-09 20:00:00,157180.3037,217423.8563,372870.1291,401511.1041,442467.0484,825321.7077
2021-08-10 20:00:00,156125.4273,217653.9497,373427.8856,402010.5751,443151.0345,821091.3548
2021-08-11 20:00:00,155345.5419,218178.991,374620.5848,403009.517,444588.5815,819681.2372
2021-08-12 20:00:00,156119.4088,218074.6708,374069.9112,404217.3287,443957.2878,822635.7694
2021-08-13 20:00:00,156502.0074,218279.3382,374427.7915,404952.9132,444404.2288,825523.1531
2021-08-16 20:00:00,157000.5511,217622.2798,373363.4093,405906.4488,443163.1454,825881.2782
2021-08-17 20:00:00,156834.028,216301.6823,370430.5273,403245.6306,439704.1236,818606.8619
2021-08-18 20:00:00,155618.8453,215750.1617,369692.8805,398832.1233,438850.516,810728.1094
2021-08-19 20:00:00,157235.5143,214324.5546,367622.8714,399449.6511,436415.2173,814645.1028
2021-08-20 20:00:00,158342.9507,214450.2702,368796.3657,402628.1028,437830.1254,823083.4258
2021-08-23 20:00:00,160219.6598,215368.2388,369891.1447,406169.8062,439151.724,835393.9766
2021-08-24 20:00:00,160391.5987,215670.4637,370586.2092,406814.5778,439998.8939,837945.618
2021-08-25 20:00:00,160447.7957,215780.04,370844.8499,407668.2192,440327.9793,838908.0793
2021-08-26 20:00:00,159753.4024,215620.2416,370054.5387,405261.6771,439411.6084,833580.9682
2021-08-27 20:00:00,161060.3809,216015.3249,370582.5426,408885.1121,440060.5434,841683.5489
2021-08-30 20:00:00,162492.4655,216354.7544,371401.6775,410683.2077,441055.2553,851129.0988
2021-08-31 20:00:00,162236.6715,216310.4475,371646.8176,410074.7612,441368.4224,850435.2314
2021-09-01 20:00:00,162062.4776,216797.8224,372625.9449,410292.7122,442553.304,851845.349
2021-09-02 20:00:00,161384.0286,217521.1584,373978.0538,411555.0116,444181.2788,851442.4582
2021-09-03 20:00:00,162247.6849,216948.7082,373094.2111,411455.1174,443153.7301,854061.2481
2021-09-07 20:00:00,162413.8495,216784.6349,373202.6688,409983.9483,443304.7115,855269.9204
2021-09-08 20:00:00,161954.8628,216509.6935,372920.3026,409484.4773,442991.4712,852293.0054
2021-09-09 20:00:00,161317.5665,216407.6373,373068.1476,407731.7882,443189.2456,849360.856
2021-09-10 20:00:00,159321.0075,217404.1936,374838.7898,404517.0113,445314.8535,842914.604
2021-09-13 20:00:00,158169.7803,218955.1351,377268.6085,405552.2784,448223.7851,842332.6507
2021-09-14 20:00:00,156994.5826,219699.2389,378974.0349,403363.6874,450272.3725,839937.689
2021-09-15 20:00:00,157947.711,219920.7294,379449.9358,406732.8462,450860.3208,846182.4956
2021-09-16 20:00:00,158505.4689,219634.7588,378336.927,406088.0746,449560.3928,846764.4489
2021-09-17 20:00:00,156894.2313,219233.593,377657.9632,402132.4664,448776.0893,836736.9457
2021-09-20 20:00:00,156219.9514,215999.1922,371413.0512,395427.2218,441377.6143,819446.999
2021-09-21 20:00:00,155494.4051,217277.3009,373567.9121,395053.6959,443960.4639,820455.3423
2021-09-22 20:00:00,156477.4452,218484.0277,374651.1136,398907.3895,445269.9745,828118.7515
2021-09-23 20:00:00,157402.3159,219451.1071,375848.8795,403754.1152,446715.7736,835759.753
2021-09-24 20:00:00,158549.6609,218603.2909,373441.8576,404419.1734,443877.2396,836544.0201
2021-09-27 20:00:00,158674.558,218035.8928,370132.1997,403262.1543,439965.5365,829866.5466
2021-09-28 20:00:00,156282.3367,216591.5813,365126.6277,395135.6894,434037.5548,806383.3512
2021-09-29 20:00:00,155461.0028,217304.8544,366417.2144,395800.7476,435593.4179,805061.3011
2021-09-30 20:00:00,154173.9812,218059.2703,368081.6714,390963.1323,437593.8887,802103.494
2021-10-01 20:00:00,154871.4806,218978.2468,368659.6674,395609.4295,438302.9189,807077.9877
2021-10-04 20:00:00,152357.5862,218341.9916,366839.7989,390507.613,436161.1755,790137.82
2021-10-05 20:00:00,153943.8472,219191.932,367924.2026,394570.8454,437472.306,800803.8515
2021-10-06 20:00:00,156415.1169,217252.7312,364395.1972,396210.715,433298.0921,805935.1986
2021-10-07 20:00:00,156463.3373,219045.2311,367588.6236,399636.2204,437117.0232,813329.7162
2021-10-08 20:00:00,155128.2068,219488.6881,368866.5316,398907.3895,438658.4999,809273.9354
2021-10-11 20:00:00,154615.6667,219096.7439,367213.947,396019.3969,436715.1684,803067.0221
2021-10-12 20:00:00,153439.2742,219579.7383,368701.7793,395044.5856,438506.433,800266.0684
2021-10-13 20:00:00,153649.2829,220110.5939,371109.4213,396465.8059,441391.8284,806674.6504
2021-10-14 20:00:00,154875.1544,222062.0617,374915.3546,403134.6089,445940.6164,821530.9085
2021-10-15 20:00:00,155212.4004,223205.1794,376420.2809,406204.8092,447752.9381,826707.0709
2021-10-18 20:00:00,157298.3968,222257.886,375126.116,407407.3802,446235.9132,835020.3013
2021-10-19 20:00:00,157946.8007,223106.6004,376375.7319,410550.4636,447744.7211,841339.2527
2021-10-20 20:00:00,157531.3801,223352.891,376838.071,412163.0021,448317.1169,840241.2789
2021-10-21 20:00:00,158828.6516,223035.632,376005.2155,413238.0277,447348.7003,845372.626
2021-10-22 20:00:00,158034.9317,222808.1269,374680.8069,412809.8395,445795.365,838269.4075
2021-10-25 20:00:00,159011.6188,223347.7128,376154.3862,415023.6635,447570.9199,846851.5295
2021-10-26 20:00:00,158572.8331,224170.0239,378345.1483,415397.1893,450199.9979,849518.0374
2021-10-27 20:00:00,158702.7322,224419.3867,378875.107,413556.8912,450853.1156,851489.9087
2021-10-28 20:00:00,159642.1768,225179.4004,380790.4204,417547.2406,453154.8394,860945.9282
2021-10-29 20:00:00,161856.0469,223979.1596,377391.8188,418394.5065,449133.0342,865180.9702
2021-11-01 20:00:00,162203.8381,224499.5606,377832.3368,419114.2271,449679.7503,868138.7772
2021-11-02 20:00:00,163122.3913,224590.8156,377238.061,420808.759,448994.9529,871768.8131
2021-11-03 20:00:00,164625.8296,224292.7089,377723.4114,423377.888,449595.0746,881023.164
2021-11-04 20:00:00,166182.6016,224600.037,378943.8131,425373.0627,451070.1691,892316.6091
2021-11-05 20:00:00,165592.6534,225762.5323,380618.7035,426848.9453,453086.4036,893168.099
2021-11-08 21:00:00,165326.8554,226290.9194,380676.0637,427213.3608,453177.3392,891958.087
2021-11-09 21:00:00,163678.9017,226482.2837,381823.7504,425801.2509,454566.2663,885818.3966
2021-11-10 21:00:00,162498.3643,225613.2557,378907.0794,422375.7455,451116.6589,872799.5641
2021-11-11 21:00:00,161703.603,226346.5251,381787.015,422512.4013,454567.9892,875219.588
2021-11-12 21:00:00,162904.8794,227008.7274,382921.3312,425701.0366,455941.2712,884429.1236
2021-11-15 21:00:00,162365.9251,227672.6656,384066.3746,425846.8028,457327.4621,884227.455
2021-11-16 21:00:00,163742.2394,227529.7722,383511.8668,427532.2243,456690.0476,890523.9988
2021-11-17 21:00:00,163668.1915,227368.0926,383849.7427,426493.6402,457115.2283,890994.559
2021-11-18 21:00:00,164454.1761,227886.1198,385935.0002,427942.1917,459621.3551,900226.5022
2021-11-19 21:00:00,164645.6623,227816.5083,387596.8142,427176.9192,461623.4395,905245.8111
2021-11-22 21:00:00,162028.1292,228757.4098,389246.8283,425974.3482,463611.6688,894736.633
2021-11-23 21:00:00,161775.8134,228550.273,388038.0819,426539.1922,462195.1744,890658.4445
2021-11-24 21:00:00,163336.6137,227538.1234,385529.2538,427677.9905,459229.9995,893526.6211
2021-11-26 18:00:00,161299.7279,224133.8382,382957.5718,418139.4157,456189.6565,876586.4534
2021-11-29 21:00:00,162823.4665,226632.704,387568.7647,423268.5634,461705.4465,895610.5306
2021-11-30 21:00:00,160798.2024,225353.0877,386647.59,415032.7738,460631.1488,882457.2523
2021-12-01 21:00:00,156178.6371,228369.2169,391272.1129,410422.9182,466163.5883,867444.1407
2021-12-02 21:00:00,158014.8514,228509.8756,389473.6722,416709.085,464044.225,873695.8692
2021-12-03 21:00:00,154632.652,229392.7061,391032.4304,413083.1511,465924.633,858503.4967
2021-12-06 21:00:00,155677.0626,230726.9746,391482.3667,417975.4287,466484.0393,865382.6388
2021-12-07 21:00:00,157586.5718,233546.7834,398345.6649,426621.1857,474685.5583,891442.7116
2021-12-08 21:00:00,158136.6961,233739.5867,398696.2272,427750.8736,475127.0374,895431.2695
2021-12-09 21:00:00,156271.206,233030.9424,397479.0364,424862.881,473700.2652,882255.5836
2021-12-10 21:00:00,156815.0167,234483.3857,400366.5853,428862.3408,477165.2203,891846.0489
2021-12-13 21:00:00,154530.041,234222.6033,400376.7446,425063.3095,477201.1866,878961.6621
2021-12-14 21:00:00,154881.4083,232433.7783,395294.0922,422138.8754,471167.133,869864.1647
2021-12-15 21:00:00,158502.5745,232477.3355,395029.9417,428734.7954,470875.8395,889694.9165
2021-12-16 21:00:00,154019.2451,233453.7157,396034.9499,424953.9849,472097.3535,866816.7271
2021-12-17 21:00:00,154658.4812,231761.2467,392391.0045,420431.6601,467777.1575,862492.0547
2021-12-20 21:00:00,155156.1548,228997.9757,387299.7678,415961.0253,461731.1813,854126.5233
2021-12-21 21:00:00,157089.8671,230868.9216,391054.8181,423348.0865,466230.9651,873242.2289
2021-12-22 21:00:00,159121.8785,230732.7351,390723.796,427581.0188,465859.6191,883877.0229
2021-12-23 21:00:00,160122.5038,231254.0115,391170.4108,430241.4579,466415.4105,890540.5964
2021-12-27 21:00:00,162221.3727,231974.6385,392451.7314,436330.2979,467966.5249,905258.7923
2021-12-28 21:00:00,161054.2511,232225.5095,393424.2292,435973.7442,469149.5472,901063.209
2021-12-29 21:00:00,160913.9502,232296.6846,393669.0548,436531.4308,469464.9537,900928.5913
2021-12-30 21:00:00,160464.9895,232528.3226,393551.334,435324.6336,469348.0405,898236.2384
2021-12-31 21:00:00,159710.2627,232252.9922,392902.5248,434227.5453,468597.7401,892627.1699
2022-01-03 21:00:00,160746.8152,232969.9819,394087.7083,436741.706,470034.6868,901220.2629
2022-01-04 21:00:00,158432.9178,233714.2386,394617.4191,436595.4276,470689.9831,889530.964
2022-01-05 21:00:00,154140.9656,233555.732,393104.6973,428211.8446,468909.1801,862203.582
2022-01-06 21:00:00,154814.6025,233354.5688,391080.0843,427809.5788,466517.5956,861597.8026
2022-01-07 21:00:00,153137.7668,233372.8222,391040.1626,426118.2344,466493.2991,852264.3125
2022-01-10 21:00:00,155424.1096,231683.7974,385502.8534,425587.9751,459910.8633,852825.2194
2022-01-11 21:00:00,158000.5289,231537.8345,384875.0657,429464.3537,459184.8984,865636.332
2022-01-12 21:00:00,157504.6591,232462.7597,387579.1357,430625.4388,462434.0165,869069.0819
2022-01-13 21:00:00,152893.468,233033.5026,389240.7505,424692.0196,464439.6681,847328.3322
2022-01-14 21:00:00,154982.2099,231301.1765,386345.7346,424865.7253,461008.5749,852600.8567
2022-01-18 21:00:00,153503.7662,228860.7301,380317.8826,417341.5281,453838.867,831376.1412
2022-01-19 21:00:00,151210.1632,229701.5801,381807.6166,413008.0293,455639.2803,822244.5776
2022-01-20 21:00:00,147950.7272,230707.0361,385111.9444,408436.8281,459605.3611,811564.9111
2022-01-21 21:00:00,144757.3446,230024.1653,382654.5976,400418.9412,456695.6623,789061.3281
2022-01-24 21:00:00,148065.2884,226872.0081,375780.7804,402119.428,448514.643,792673.5682
2022-01-25 21:00:00,147391.5977,223430.5561,368710.1188,397209.9579,440097.8525,774298.2596
2022-01-26 21:00:00,143831.7684,227096.3438,377206.7065,396213.4361,450261.5101,773086.7008
2022-01-27 21:00:00,140343.5814,229574.0463,382650.485,394256.962,456782.1153,765301.3137
2022-01-28 21:00:00,143857.5241,230339.8102,384975.9421,404048.475,459580.9269,789308.1271
2022-01-31 21:00:00,147866.3996,230062.4864,386477.775,411325.8273,461396.781,814548.9356
2022-02-01 21:00:00,148272.7888,230424.2704,388002.0203,414105.1176,463239.5722,820090.6953
2022-02-02 21:00:00,147740.1254,231709.9827,392525.8699,418127.7747,468663.8044,826754.2688
2022-02-03 21:00:00,145668.4311,228445.7939,381928.5295,408299.6921,456034.3394,793234.4751
2022-02-04 21:00:00,147257.1534,228250.2237,382535.9881,410219.5966,456782.4653,803241.0534
2022-02-07 21:00:00,145784.1981,228645.765,383254.1308,408903.0906,457662.8315,796779.4064
2022-02-08 21:00:00,147927.2155,228327.604,381907.5596,412267.4947,456077.7069,805731.4798
2022-02-09 21:00:00,149107.1077,230518.7536,386876.0629,418301.4803,462033.9456,822805.4845
2022-02-10 21:00:00,148676.5358,227413.7601,379176.7973,410786.4255,452862.0559,804183.3769
2022-02-11 21:00:00,143936.7693,227392.2668,379200.1537,402686.257,452912.5943,778673.3331
2022-02-14 21:00:00,144365.8201,227081.4659,378503.7774,401369.7511,452103.4956,779638.0929
2022-02-15 21:00:00,145667.56,229573.5838,384410.3769,407842.572,459181.2331,799023.0338
2022-02-16 21:00:00,146545.2557,228450.5182,381973.2774,408299.6921,456293.0575,798821.1074
2022-02-17 21:00:00,143521.5168,226689.6537,378381.6278,399577.8402,452025.4026,775061.093
2022-02-18 21:00:00,141488.3008,226911.7205,379403.2719,396990.5403,453268.4888,766221.2009
2022-02-22 21:00:00,141330.7247,225708.9355,375973.6606,392730.1808,449193.8372,758525.5589
2022-02-23 21:00:00,136360.2553,227315.9743,379658.1046,385763.6701,453618.2796,739095.7454
2022-02-24 21:00:00,145690.3086,221405.5448,367249.696,391569.0957,438815.3031,763932.7009
2022-02-25 21:00:00,147569.5076,222087.1746,368158.9224,400208.6659,439923.6504,775779.0537
2022-02-28 21:00:00,149458.4663,219275.5649,364552.3039,399184.7169,435635.9947,778089.99
2022-03-01 21:00:00,147652.2165,218506.2792,363325.2091,393105.0193,434191.4117,766176.3284
2022-03-02 21:00:00,149457.0721,219674.3263,364924.2331,400336.6596,436124.0333,779032.3135
2022-03-03 21:00:00,146215.4854,221017.8396,367649.0669,398343.6158,439402.3114,767903.9215
2022-03-04 21:00:00,145047.0517,218967.6073,365203.0362,395107.2054,436500.8644,756775.5295
2022-03-07 21:00:00,139661.3169,218657.7236,365260.5668,383459.7847,436591.4516,728864.8043
2022-03-08 21:00:00,139447.3196,218876.172,364084.2099,380552.5007,435207.1963,725476.9269
2022-03-09 21:00:00,140827.7154,223550.3614,373456.6421,390755.4218,446432.2713,751592.7501
2022-03-10 21:00:00,141042.0811,220929.2395,368711.0934,388990.9382,440781.736,743246.4561
2022-03-11 21:00:00,136858.1921,222330.5451,372065.1172,384044.8985,444813.398,727832.7357
2022-03-14 20:00:00,134696.402,222801.0645,370739.0101,381238.1809,443250.2436,713854.9369
2022-03-15 20:00:00,137668.4695,224211.1494,374076.3155,389621.7639,447262.4406,736246.3386
2022-03-16 20:00:00,140958.7368,226199.1466,378856.8233,398261.3342,453000.5935,763551.2843
2022-03-17 20:00:00,143437.9466,225102.5875,376778.392,403243.9435,450538.055,772795.0293
2022-03-18 20:00:00,147268.8595,224121.7423,374451.4518,407660.6512,447778.1104,788612.6026
2022-03-21 20:00:00,147194.2193,224075.243,373562.0257,407541.4307,446736.9021,786419.4356
2022-03-22 20:00:00,149878.387,224870.809,374044.8734,412310.2496,447336.6689,801874.6622
2022-03-23 20:00:00,149023.7157,223514.1118,370746.3626,407000.3532,443414.202,790350.6343
2022-03-24 20:00:00,151501.7484,224520.2829,372751.0553,413135.6221,445833.9936,807917.4761
2022-03-25 20:00:00,151393.057,224808.0917,372670.2321,415153.1993,445759.6156,807243.5563
2022-03-28 20:00:00,153749.2921,224474.0581,372599.7452,418106.1988,445697.5925,819733.5359
2022-03-29 20:00:00,154654.1005,227338.2451,376757.3038,423278.5331,450693.0795,833840.923
2022-03-30 20:00:00,153654.2977,226706.2603,374982.5185,420664.8535,448592.5406,824630.6862
2022-03-31 20:00:00,151692.5136,226309.4205,375086.3494,414190.2648,448739.1834,814409.5698
2022-04-01 20:00:00,151308.5726,227129.9039,375284.8625,415364.1279,448999.114,812859.5544
2022-04-04 20:00:00,154050.1001,227258.9616,376158.0285,418922.4005,450066.2392,829595.2285
2022-04-05 20:00:00,151273.1741,226466.5203,374519.6938,413630.8456,448128.5047,811174.7549
2022-04-06 20:00:00,150325.1268,224366.4208,368661.738,409494.8123,441141.6217,793562.9851
2022-04-07 20:00:00,151158.6082,223928.0963,367464.0382,411558.2435,439730.5079,795449.9605
2022-04-08 20:00:00,149795.2523,223552.6431,365588.1089,410457.7469,437507.6398,784330.2844
2022-04-11 20:00:00,148106.2808,221813.2617,360973.1467,403442.0806,432006.6845,765775.0269
2022-04-12 20:00:00,145421.2236,223365.2305,366048.4737,401947.2393,438102.3522,762540.212
2022-04-13 20:00:00,148256.3679,223185.8847,366310.5442,406550.9837,438437.9145,778040.3666
2022-04-14 20:00:00,144842.0418,223240.1744,366334.5339,401488.699,438488.5497,760248.8848
2022-04-18 20:00:00,145384.2731,222688.4916,365212.1153,401653.7735,437166.9815,760832.9486
2022-04-19 20:00:00,148929.8858,222626.5116,364449.8222,408137.5331,436276.3582,777838.1907
2022-04-20 20:00:00,146327.7673,223570.8374,365484.132,407834.8965,437536.3257,766493.8746
2022-04-21 20:00:00,141648.7471,225505.2394,369707.5774,401736.3107,442614.2655,750634.2962
2022-04-22 20:00:00,137915.9623,224917.4087,369733.3485,390713.0024,442667.2494,730978.3031
2022-04-25 20:00:00,140422.982,223670.817,367760.5245,392978.1914,440327.398,740368.2518
2022-04-26 20:00:00,136027.8767,222307.7224,365276.1168,381597.2216,437374.7809,712423.0456
2022-04-27 20:00:00,135798.135,222980.4664,365419.1025,382670.2059,437567.8579,711569.4139
2022-04-28 20:00:00,138351.7436,225587.7761,371376.5575,392336.235,444723.4379,736841.4051
2022-04-29 20:00:00,133915.6549,223335.4363,366376.2599,377837.1913,438757.8176,703684.5527
2022-05-02 20:00:00,136301.4565,223329.6903,365936.8862,380111.5511,438253.5787,715433.2206
2022-05-03 20:00:00,136435.8687,223550.216,365930.0794,381854.0042,438267.3395,716196.9963
2022-05-04 20:00:00,140786.1098,223941.7059,366577.486,393482.5857,439064.6391,740413.1798
2022-05-05 20:00:00,135514.096,221592.2372,361621.0381,379497.1071,433150.0548,703122.9529
2022-05-06 20:00:00,134649.5259,220162.1019,359546.454,377231.9181,430686.7733,694698.9559
2022-05-09 20:00:00,131795.1802,216864.7727,352924.6808,365153.9671,422776.342,667517.5254
2022-05-10 20:00:00,130114.2729,220301.5875,361791.0212,365997.6813,433418.6676,675627.0266
2022-05-11 20:00:00,127213.239,219683.3617,359030.2679,360183.3905,430133.0094,655589.1456
2022-05-12 20:00:00,128830.8959,217899.2489,353648.5145,359807.3875,423706.9543,654039.1302
2022-05-13 20:00:00,131520.8644,220326.4885,359218.2721,368409.6031,430401.2768,678277.7776
2022-05-16 20:00:00,130760.6373,219394.063,357082.6437,366914.7618,427863.9704,670415.3804
2022-05-17 20:00:00,131479.8792,222903.5759,364291.633,374462.3348,436523.327,687780.0463
2022-05-18 20:00:00,126968.0903,220272.0909,358681.1962,359367.1888,429822.2798,654016.6662
2022-05-19 20:00:00,127080.2355,218439.8105,356408.7228,357166.1954,427120.5735,650512.2834
2022-05-20 20:00:00,125178.8443,220414.3991,360661.7024,357322.0991,432238.7045,648490.5241
2022-05-23 20:00:00,126674.7315,222213.6242,362292.8083,364007.6164,434215.132,659273.2403
2022-05-24 20:00:00,126255.2038,219739.1961,355731.9927,361228.8623,426373.5748,645255.7092
